Learning rate,l2 penalty parameter,Batchsize,Number of Epochs,Performance
8,0.2,80,320,0.1596
8,0.2,80,640,0.1596
8,0.2,80,1280,0.1596
8,0.2,80,2560,0.1596
8,0.2,160,5,0.232964
8,0.2,160,10,0.208065
8,0.2,160,20,0.182157
8,0.2,160,40,0.167238
8,0.2,160,80,0.161593
8,0.2,160,160,0.161593
8,0.2,160,320,0.161593
8,0.2,160,640,0.161593
8,0.2,160,1280,0.161593
8,0.2,160,2560,0.161593
8,0.2,320,5,0.249496
8,0.2,320,10,0.233065
8,0.2,320,20,0.207964
8,0.2,320,40,0.181956
8,0.2,320,80,0.167238
8,0.2,320,160,0.163206
8,0.2,320,320,0.163206
8,0.2,320,640,0.163206
8,0.2,320,1280,0.163206
8,0.2,320,2560,0.163206
8,0.2,640,5,0.264896
8,0.2,640,10,0.250208
8,0.2,640,20,0.234375
8,0.2,640,40,0.209063
8,0.2,640,80,0.183542
8,0.2,640,160,0.174271
8,0.2,640,320,0.174271
8,0.2,640,640,0.174271
8,0.2,640,1280,0.174271
8,0.2,640,2560,0.174271
8,0.2,1280,5,0.28125
8,0.2,1280,10,0.267522
8,0.2,1280,20,0.253795
8,0.2,1280,40,0.238616
8,0.2,1280,80,0.213616
8,0.2,1280,160,0.187388
8,0.2,1280,320,0.184598
8,0.2,1280,640,0.184598
8,0.2,1280,1280,0.184598
8,0.2,1280,2560,0.184598
8,0.2,2560,5,0.299349
8,0.2,2560,10,0.290885
8,0.2,2560,20,0.276042
8,0.2,2560,40,0.260807
8,0.2,2560,80,0.246745
8,0.2,2560,160,0.220052
8,0.2,2560,320,0.201693
8,0.2,2560,640,0.201693
8,0.2,2560,1280,0.201693
8,0.2,2560,2560,0.201693
8,0.3,20,5,0.1763
8,0.3,20,10,0.1721
8,0.3,20,20,0.1715
8,0.3,20,40,0.1715
8,0.3,20,80,0.1715
8,0.3,20,160,0.1715
8,0.3,20,320,0.1715
8,0.3,20,640,0.1715
8,0.3,20,1280,0.1715
8,0.3,20,2560,0.1715
8,0.3,40,5,0.1877
8,0.3,40,10,0.1756
8,0.3,40,20,0.1719
8,0.3,40,40,0.1717
8,0.3,40,80,0.1717
8,0.3,40,160,0.1717
8,0.3,40,320,0.1717
8,0.3,40,640,0.1717
8,0.3,40,1280,0.1717
8,0.3,40,2560,0.1717
8,0.3,80,5,0.2108
8,0.3,80,10,0.1878
8,0.3,80,20,0.176
8,0.3,80,40,0.1721
8,0.3,80,80,0.1721
8,0.3,80,160,0.1721
8,0.3,80,320,0.1721
8,0.3,80,640,0.1721
8,0.3,80,1280,0.1721
8,0.3,80,2560,0.1721
8,0.3,160,5,0.234073
8,0.3,160,10,0.211391
8,0.3,160,20,0.188004
8,0.3,160,40,0.176109
8,0.3,160,80,0.173589
8,0.3,160,160,0.173589
8,0.3,160,320,0.173589
8,0.3,160,640,0.173589
8,0.3,160,1280,0.173589
8,0.3,160,2560,0.173589
8,0.3,320,5,0.250101
8,0.3,320,10,0.234375
8,0.3,320,20,0.211391
8,0.3,320,40,0.188407
8,0.3,320,80,0.176411
8,0.3,320,160,0.176411
8,0.3,320,320,0.176411
8,0.3,320,640,0.176411
8,0.3,320,1280,0.176411
8,0.3,320,2560,0.176411
8,0.3,640,5,0.264792
8,0.3,640,10,0.250625
8,0.3,640,20,0.235625
8,0.3,640,40,0.212188
8,0.3,640,80,0.189375
8,0.3,640,160,0.187396
8,0.3,640,320,0.187396
8,0.3,640,640,0.187396
8,0.3,640,1280,0.187396
8,0.3,640,2560,0.187396
8,0.3,1280,5,0.28125
8,0.3,1280,10,0.267522
8,0.3,1280,20,0.254018
8,0.3,1280,40,0.240067
8,0.3,1280,80,0.216406
8,0.3,1280,160,0.200558
8,0.3,1280,320,0.200558
8,0.3,1280,640,0.200558
8,0.3,1280,1280,0.200558
8,0.3,1280,2560,0.200558
8,0.3,2560,5,0.299349
8,0.3,2560,10,0.290885
8,0.3,2560,20,0.276042
8,0.3,2560,40,0.261198
8,0.3,2560,80,0.247266
8,0.3,2560,160,0.223177
8,0.3,2560,320,0.20599
8,0.3,2560,640,0.20599
8,0.3,2560,1280,0.20599
8,0.3,2560,2560,0.20599
8,0.4,20,5,0.1844
8,0.4,20,10,0.1821
8,0.4,20,20,0.1821
8,0.4,20,40,0.1821
8,0.4,20,80,0.1821
8,0.4,20,160,0.1821
8,0.4,20,320,0.1821
8,0.4,20,640,0.1821
8,0.4,20,1280,0.1821
8,0.4,20,2560,0.1821
8,0.4,40,5,0.1942
8,0.4,40,10,0.1842
8,0.4,40,20,0.1826
8,0.4,40,40,0.1826
8,0.4,40,80,0.1826
8,0.4,40,160,0.1826
8,0.4,40,320,0.1826
8,0.4,40,640,0.1826
8,0.4,40,1280,0.1826
8,0.4,40,2560,0.1826
8,0.4,80,5,0.213
8,0.4,80,10,0.1947
8,0.4,80,20,0.1845
8,0.4,80,40,0.1824
8,0.4,80,80,0.1824
8,0.4,80,160,0.1824
8,0.4,80,320,0.1824
8,0.4,80,640,0.1824
8,0.4,80,1280,0.1824
8,0.4,80,2560,0.1824
8,0.4,160,5,0.235585
8,0.4,160,10,0.213306
8,0.4,160,20,0.194758
8,0.4,160,40,0.184476
8,0.4,160,80,0.183468
8,0.4,160,160,0.183468
8,0.4,160,320,0.183468
8,0.4,160,640,0.183468
8,0.4,160,1280,0.183468
8,0.4,160,2560,0.183468
8,0.4,320,5,0.250302
8,0.4,320,10,0.23498
8,0.4,320,20,0.213609
8,0.4,320,40,0.194859
8,0.4,320,80,0.184778
8,0.4,320,160,0.184778
8,0.4,320,320,0.184778
8,0.4,320,640,0.184778
8,0.4,320,1280,0.184778
8,0.4,320,2560,0.184778
8,0.4,640,5,0.264896
8,0.4,640,10,0.250521
8,0.4,640,20,0.235833
8,0.4,640,40,0.214479
8,0.4,640,80,0.196354
8,0.4,640,160,0.196354
8,0.4,640,320,0.196354
8,0.4,640,640,0.196354
8,0.4,640,1280,0.196354
8,0.4,640,2560,0.196354
8,0.4,1280,5,0.281473
8,0.4,1280,10,0.267634
8,0.4,1280,20,0.254129
8,0.4,1280,40,0.240067
8,0.4,1280,80,0.21875
8,0.4,1280,160,0.206027
8,0.4,1280,320,0.206027
8,0.4,1280,640,0.206027
8,0.4,1280,1280,0.206027
8,0.4,1280,2560,0.206027
8,0.4,2560,5,0.299349
8,0.4,2560,10,0.290885
8,0.4,2560,20,0.276302
8,0.4,2560,40,0.261849
8,0.4,2560,80,0.247656
8,0.4,2560,160,0.225911
8,0.4,2560,320,0.2125
8,0.4,2560,640,0.2125
8,0.4,2560,1280,0.2125
8,0.4,2560,2560,0.2125
8,0.5,20,5,0.1922
8,0.5,20,10,0.191
8,0.5,20,20,0.191
8,0.5,20,40,0.191
8,0.5,20,80,0.191
8,0.5,20,160,0.191
8,0.5,20,320,0.191
8,0.5,20,640,0.191
8,0.5,20,1280,0.191
8,0.5,20,2560,0.191
8,0.5,40,5,0.1999
8,0.5,40,10,0.1937
8,0.5,40,20,0.1924
8,0.5,40,40,0.1924
8,0.5,40,80,0.1924
8,0.5,40,160,0.1924
8,0.5,40,320,0.1924
8,0.5,40,640,0.1924
8,0.5,40,1280,0.1924
8,0.5,40,2560,0.1924
8,0.5,80,5,0.217
8,0.5,80,10,0.2001
8,0.5,80,20,0.1938
8,0.5,80,40,0.1933
8,0.5,80,80,0.1933
8,0.5,80,160,0.1933
8,0.5,80,320,0.1933
8,0.5,80,640,0.1933
8,0.5,80,1280,0.1933
8,0.5,80,2560,0.1933
8,0.5,160,5,0.235484
8,0.5,160,10,0.21754
8,0.5,160,20,0.200302
8,0.5,160,40,0.19496
8,0.5,160,80,0.19496
8,0.5,160,160,0.19496
8,0.5,160,320,0.19496
8,0.5,160,640,0.19496
8,0.5,160,1280,0.19496
8,0.5,160,2560,0.19496
8,0.5,320,5,0.250504
8,0.5,320,10,0.235081
8,0.5,320,20,0.217036
8,0.5,320,40,0.200806
8,0.5,320,80,0.197177
8,0.5,320,160,0.197177
8,0.5,320,320,0.197177
8,0.5,320,640,0.197177
8,0.5,320,1280,0.197177
8,0.5,320,2560,0.197177
8,0.5,640,5,0.265
8,0.5,640,10,0.250729
8,0.5,640,20,0.236146
8,0.5,640,40,0.218021
8,0.5,640,80,0.202292
8,0.5,640,160,0.19875
8,0.5,640,320,0.19875
8,0.5,640,640,0.19875
8,0.5,640,1280,0.19875
8,0.5,640,2560,0.19875
8,0.5,1280,5,0.28125
8,0.5,1280,10,0.267634
8,0.5,1280,20,0.254241
8,0.5,1280,40,0.240737
8,0.5,1280,80,0.222321
8,0.5,1280,160,0.211161
8,0.5,1280,320,0.211161
8,0.5,1280,640,0.211161
8,0.5,1280,1280,0.211161
8,0.5,1280,2560,0.211161
8,0.5,2560,5,0.299219
8,0.5,2560,10,0.290885
8,0.5,2560,20,0.276302
8,0.5,2560,40,0.261979
8,0.5,2560,80,0.248177
8,0.5,2560,160,0.230339
8,0.5,2560,320,0.216927
8,0.5,2560,640,0.216927
8,0.5,2560,1280,0.216927
8,0.5,2560,2560,0.216927
8,0.6,20,5,0.2003
8,0.6,20,10,0.1992
8,0.6,20,20,0.1992
8,0.6,20,40,0.1992
8,0.6,20,80,0.1992
8,0.6,20,160,0.1992
8,0.6,20,320,0.1992
8,0.6,20,640,0.1992
8,0.6,20,1280,0.1992
8,0.6,20,2560,0.1992
8,0.6,40,5,0.2049
8,0.6,40,10,0.2007
8,0.6,40,20,0.2003
8,0.6,40,40,0.2003
8,0.6,40,80,0.2003
8,0.6,40,160,0.2003
8,0.6,40,320,0.2003
8,0.6,40,640,0.2003
8,0.6,40,1280,0.2003
8,0.6,40,2560,0.2003
8,0.6,80,5,0.2192
8,0.6,80,10,0.205
8,0.6,80,20,0.2011
8,0.6,80,40,0.2009
8,0.6,80,80,0.2009
8,0.6,80,160,0.2009
8,0.6,80,320,0.2009
8,0.6,80,640,0.2009
8,0.6,80,1280,0.2009
8,0.6,80,2560,0.2009
8,0.6,160,5,0.236089
8,0.6,160,10,0.219355
8,0.6,160,20,0.20504
8,0.6,160,40,0.201915
8,0.6,160,80,0.201915
8,0.6,160,160,0.201915
8,0.6,160,320,0.201915
8,0.6,160,640,0.201915
8,0.6,160,1280,0.201915
8,0.6,160,2560,0.201915
8,0.6,320,5,0.250504
8,0.6,320,10,0.235685
8,0.6,320,20,0.219153
8,0.6,320,40,0.206048
8,0.6,320,80,0.202117
8,0.6,320,160,0.202117
8,0.6,320,320,0.202117
8,0.6,320,640,0.202117
8,0.6,320,1280,0.202117
8,0.6,320,2560,0.202117
8,0.6,640,5,0.265
8,0.6,640,10,0.25125
8,0.6,640,20,0.236771
8,0.6,640,40,0.220104
8,0.6,640,80,0.207396
8,0.6,640,160,0.206667
8,0.6,640,320,0.206667
8,0.6,640,640,0.206667
8,0.6,640,1280,0.206667
8,0.6,640,2560,0.206667
8,0.6,1280,5,0.28125
8,0.6,1280,10,0.267746
8,0.6,1280,20,0.254688
8,0.6,1280,40,0.24096
8,0.6,1280,80,0.224665
8,0.6,1280,160,0.212946
8,0.6,1280,320,0.212946
8,0.6,1280,640,0.212946
8,0.6,1280,1280,0.212946
8,0.6,1280,2560,0.212946
8,0.6,2560,5,0.299219
8,0.6,2560,10,0.290885
8,0.6,2560,20,0.276562
8,0.6,2560,40,0.26224
8,0.6,2560,80,0.248568
8,0.6,2560,160,0.232422
8,0.6,2560,320,0.220312
8,0.6,2560,640,0.220312
8,0.6,2560,1280,0.220312
8,0.6,2560,2560,0.220312
8,0.7,20,5,0.2067
8,0.7,20,10,0.2056
8,0.7,20,20,0.2056
8,0.7,20,40,0.2056
8,0.7,20,80,0.2056
8,0.7,20,160,0.2056
8,0.7,20,320,0.2056
8,0.7,20,640,0.2056
8,0.7,20,1280,0.2056
8,0.7,20,2560,0.2056
8,0.7,40,5,0.2097
8,0.7,40,10,0.2058
8,0.7,40,20,0.2058
8,0.7,40,40,0.2058
8,0.7,40,80,0.2058
8,0.7,40,160,0.2058
8,0.7,40,320,0.2058
8,0.7,40,640,0.2058
8,0.7,40,1280,0.2058
8,0.7,40,2560,0.2058
8,0.7,80,5,0.221
8,0.7,80,10,0.2094
8,0.7,80,20,0.2064
8,0.7,80,40,0.2063
8,0.7,80,80,0.2063
8,0.7,80,160,0.2063
8,0.7,80,320,0.2063
8,0.7,80,640,0.2063
8,0.7,80,1280,0.2063
8,0.7,80,2560,0.2063
8,0.7,160,5,0.236492
8,0.7,160,10,0.221976
8,0.7,160,20,0.210484
8,0.7,160,40,0.207157
8,0.7,160,80,0.207157
8,0.7,160,160,0.207157
8,0.7,160,320,0.207157
8,0.7,160,640,0.207157
8,0.7,160,1280,0.207157
8,0.7,160,2560,0.207157
8,0.7,320,5,0.250907
8,0.7,320,10,0.23629
8,0.7,320,20,0.221673
8,0.7,320,40,0.210685
8,0.7,320,80,0.207964
8,0.7,320,160,0.207964
8,0.7,320,320,0.207964
8,0.7,320,640,0.207964
8,0.7,320,1280,0.207964
8,0.7,320,2560,0.207964
8,0.7,640,5,0.265208
8,0.7,640,10,0.251146
8,0.7,640,20,0.237292
8,0.7,640,40,0.222604
8,0.7,640,80,0.212396
8,0.7,640,160,0.212396
8,0.7,640,320,0.212396
8,0.7,640,640,0.212396
8,0.7,640,1280,0.212396
8,0.7,640,2560,0.212396
8,0.7,1280,5,0.281362
8,0.7,1280,10,0.267746
8,0.7,1280,20,0.254911
8,0.7,1280,40,0.241518
8,0.7,1280,80,0.227121
8,0.7,1280,160,0.216853
8,0.7,1280,320,0.216853
8,0.7,1280,640,0.216853
8,0.7,1280,1280,0.216853
8,0.7,1280,2560,0.216853
8,0.7,2560,5,0.299219
8,0.7,2560,10,0.290885
8,0.7,2560,20,0.276562
8,0.7,2560,40,0.2625
8,0.7,2560,80,0.248568
8,0.7,2560,160,0.233984
8,0.7,2560,320,0.223828
8,0.7,2560,640,0.223828
8,0.7,2560,1280,0.223828
8,0.7,2560,2560,0.223828
8,0.8,20,5,0.2116
8,0.8,20,10,0.2112
8,0.8,20,20,0.2112
8,0.8,20,40,0.2112
8,0.8,20,80,0.2112
8,0.8,20,160,0.2112
8,0.8,20,320,0.2112
8,0.8,20,640,0.2112
8,0.8,20,1280,0.2112
8,0.8,20,2560,0.2112
8,0.8,40,5,0.2138
8,0.8,40,10,0.2112
8,0.8,40,20,0.211
8,0.8,40,40,0.211
8,0.8,40,80,0.211
8,0.8,40,160,0.211
8,0.8,40,320,0.211
8,0.8,40,640,0.211
8,0.8,40,1280,0.211
8,0.8,40,2560,0.211
8,0.8,80,5,0.2247
8,0.8,80,10,0.2139
8,0.8,80,20,0.2119
8,0.8,80,40,0.2119
8,0.8,80,80,0.2119
8,0.8,80,160,0.2119
8,0.8,80,320,0.2119
8,0.8,80,640,0.2119
8,0.8,80,1280,0.2119
8,0.8,80,2560,0.2119
8,0.8,160,5,0.236694
8,0.8,160,10,0.224496
8,0.8,160,20,0.21502
8,0.8,160,40,0.212702
8,0.8,160,80,0.212702
8,0.8,160,160,0.212702
8,0.8,160,320,0.212702
8,0.8,160,640,0.212702
8,0.8,160,1280,0.212702
8,0.8,160,2560,0.212702
8,0.8,320,5,0.25131
8,0.8,320,10,0.236996
8,0.8,320,20,0.224597
8,0.8,320,40,0.214919
8,0.8,320,80,0.214315
8,0.8,320,160,0.214315
8,0.8,320,320,0.214315
8,0.8,320,640,0.214315
8,0.8,320,1280,0.214315
8,0.8,320,2560,0.214315
8,0.8,640,5,0.265313
8,0.8,640,10,0.251667
8,0.8,640,20,0.237708
8,0.8,640,40,0.225104
8,0.8,640,80,0.215833
8,0.8,640,160,0.215833
8,0.8,640,320,0.215833
8,0.8,640,640,0.215833
8,0.8,640,1280,0.215833
8,0.8,640,2560,0.215833
8,0.8,1280,5,0.281473
8,0.8,1280,10,0.267857
8,0.8,1280,20,0.255469
8,0.8,1280,40,0.241853
8,0.8,1280,80,0.229576
8,0.8,1280,160,0.221987
8,0.8,1280,320,0.221987
8,0.8,1280,640,0.221987
8,0.8,1280,1280,0.221987
8,0.8,1280,2560,0.221987
8,0.8,2560,5,0.299219
8,0.8,2560,10,0.291016
8,0.8,2560,20,0.276693
8,0.8,2560,40,0.262891
8,0.8,2560,80,0.248698
8,0.8,2560,160,0.236719
8,0.8,2560,320,0.228125
8,0.8,2560,640,0.228125
8,0.8,2560,1280,0.228125
8,0.8,2560,2560,0.228125
8,0.9,20,5,0.2155
8,0.9,20,10,0.2152
8,0.9,20,20,0.2152
8,0.9,20,40,0.2152
8,0.9,20,80,0.2152
8,0.9,20,160,0.2152
8,0.9,20,320,0.2152
8,0.9,20,640,0.2152
8,0.9,20,1280,0.2152
8,0.9,20,2560,0.2152
8,0.9,40,5,0.2175
8,0.9,40,10,0.2163
8,0.9,40,20,0.2163
8,0.9,40,40,0.2163
8,0.9,40,80,0.2163
8,0.9,40,160,0.2163
8,0.9,40,320,0.2163
8,0.9,40,640,0.2163
8,0.9,40,1280,0.2163
8,0.9,40,2560,0.2163
8,0.9,80,5,0.227
8,0.9,80,10,0.2183
8,0.9,80,20,0.2161
8,0.9,80,40,0.2161
8,0.9,80,80,0.2161
8,0.9,80,160,0.2161
8,0.9,80,320,0.2161
8,0.9,80,640,0.2161
8,0.9,80,1280,0.2161
8,0.9,80,2560,0.2161
8,0.9,160,5,0.237097
8,0.9,160,10,0.227016
8,0.9,160,20,0.218548
8,0.9,160,40,0.217742
8,0.9,160,80,0.217742
8,0.9,160,160,0.217742
8,0.9,160,320,0.217742
8,0.9,160,640,0.217742
8,0.9,160,1280,0.217742
8,0.9,160,2560,0.217742
8,0.9,320,5,0.251915
8,0.9,320,10,0.236794
8,0.9,320,20,0.227016
8,0.9,320,40,0.218851
8,0.9,320,80,0.217742
8,0.9,320,160,0.217742
8,0.9,320,320,0.217742
8,0.9,320,640,0.217742
8,0.9,320,1280,0.217742
8,0.9,320,2560,0.217742
8,0.9,640,5,0.265417
8,0.9,640,10,0.252083
8,0.9,640,20,0.237604
8,0.9,640,40,0.2275
8,0.9,640,80,0.219479
8,0.9,640,160,0.218646
8,0.9,640,320,0.218646
8,0.9,640,640,0.218646
8,0.9,640,1280,0.218646
8,0.9,640,2560,0.218646
8,0.9,1280,5,0.281362
8,0.9,1280,10,0.267969
8,0.9,1280,20,0.255692
8,0.9,1280,40,0.241853
8,0.9,1280,80,0.232254
8,0.9,1280,160,0.225
8,0.9,1280,320,0.225
8,0.9,1280,640,0.225
8,0.9,1280,1280,0.225
8,0.9,1280,2560,0.225
8,0.9,2560,5,0.299219
8,0.9,2560,10,0.291016
8,0.9,2560,20,0.276693
8,0.9,2560,40,0.263151
8,0.9,2560,80,0.248958
8,0.9,2560,160,0.239193
8,0.9,2560,320,0.231771
8,0.9,2560,640,0.231771
8,0.9,2560,1280,0.231771
8,0.9,2560,2560,0.231771
8,1,20,5,0.2192
8,1,20,10,0.2192
8,1,20,20,0.2192
8,1,20,40,0.2192
8,1,20,80,0.2192
8,1,20,160,0.2192
8,1,20,320,0.2192
8,1,20,640,0.2192
8,1,20,1280,0.2192
8,1,20,2560,0.2192
8,1,40,5,0.2205
8,1,40,10,0.2187
8,1,40,20,0.2187
8,1,40,40,0.2187
8,1,40,80,0.2187
8,1,40,160,0.2187
8,1,40,320,0.2187
8,1,40,640,0.2187
8,1,40,1280,0.2187
8,1,40,2560,0.2187
8,1,80,5,0.2285
8,1,80,10,0.2213
8,1,80,20,0.2194
8,1,80,40,0.2194
8,1,80,80,0.2194
8,1,80,160,0.2194
8,1,80,320,0.2194
8,1,80,640,0.2194
8,1,80,1280,0.2194
8,1,80,2560,0.2194
8,1,160,5,0.237802
8,1,160,10,0.228528
8,1,160,20,0.221371
8,1,160,40,0.220665
8,1,160,80,0.220665
8,1,160,160,0.220665
8,1,160,320,0.220665
8,1,160,640,0.220665
8,1,160,1280,0.220665
8,1,160,2560,0.220665
8,1,320,5,0.252117
8,1,320,10,0.237702
8,1,320,20,0.228629
8,1,320,40,0.22248
8,1,320,80,0.22248
8,1,320,160,0.22248
8,1,320,320,0.22248
8,1,320,640,0.22248
8,1,320,1280,0.22248
8,1,320,2560,0.22248
8,1,640,5,0.265521
8,1,640,10,0.252396
8,1,640,20,0.238333
8,1,640,40,0.229271
8,1,640,80,0.223646
8,1,640,160,0.223646
8,1,640,320,0.223646
8,1,640,640,0.223646
8,1,640,1280,0.223646
8,1,640,2560,0.223646
8,1,1280,5,0.281362
8,1,1280,10,0.26808
8,1,1280,20,0.256138
8,1,1280,40,0.242634
8,1,1280,80,0.23404
8,1,1280,160,0.228125
8,1,1280,320,0.228125
8,1,1280,640,0.228125
8,1,1280,1280,0.228125
8,1,1280,2560,0.228125
8,1,2560,5,0.299219
8,1,2560,10,0.291016
8,1,2560,20,0.276823
8,1,2560,40,0.263802
8,1,2560,80,0.249349
8,1,2560,160,0.241016
8,1,2560,320,0.234375
8,1,2560,640,0.234375
8,1,2560,1280,0.234375
8,1,2560,2560,0.234375
9,0,20,5,0.1835
9,0,20,10,0.1567
9,0,20,20,0.1366
9,0,20,40,0.1195
9,0,20,80,0.1067
9,0,20,160,0.0946
9,0,20,320,0.0941
9,0,20,640,0.0941
9,0,20,1280,0.0941
9,0,20,2560,0.0941
9,0,40,5,0.2177
9,0,40,10,0.1834
9,0,40,20,0.157
9,0,40,40,0.1364
9,0,40,80,0.1193
9,0,40,160,0.1112
9,0,40,320,0.1112
9,0,40,640,0.1112
9,0,40,1280,0.1112
9,0,40,2560,0.1112
9,0,80,5,0.2399
9,0,80,10,0.2177
9,0,80,20,0.1832
9,0,80,40,0.1572
9,0,80,80,0.1363
9,0,80,160,0.1194
9,0,80,320,0.1166
9,0,80,640,0.1166
9,0,80,1280,0.1166
9,0,80,2560,0.1166
9,0,160,5,0.257863
9,0,160,10,0.239415
9,0,160,20,0.21754
9,0,160,40,0.183367
9,0,160,80,0.156956
9,0,160,160,0.13629
9,0,160,320,0.133569
9,0,160,640,0.133569
9,0,160,1280,0.133569
9,0,160,2560,0.133569
9,0,320,5,0.272379
9,0,320,10,0.25756
9,0,320,20,0.239415
9,0,320,40,0.217742
9,0,320,80,0.183367
9,0,320,160,0.157056
9,0,320,320,0.15121
9,0,320,640,0.15121
9,0,320,1280,0.15121
9,0,320,2560,0.15121
9,0,640,5,0.283438
9,0,640,10,0.272083
9,0,640,20,0.258021
9,0,640,40,0.24
9,0,640,80,0.227396
9,0,640,160,0.227396
9,0,640,320,0.227396
9,0,640,640,0.227396
9,0,640,1280,0.227396
9,0,640,2560,0.227396
9,0,1280,5,0.293973
9,0,1280,10,0.286161
9,0,1280,20,0.274888
9,0,1280,40,0.260826
9,0,1280,80,0.244085
9,0,1280,160,0.233371
9,0,1280,320,0.233371
9,0,1280,640,0.233371
9,0,1280,1280,0.233371
9,0,1280,2560,0.233371
9,0,2560,5,0.307422
9,0,2560,10,0.302214
9,0,2560,20,0.294141
9,0,2560,40,0.283333
9,0,2560,80,0.268359
9,0,2560,160,0.251042
9,0,2560,320,0.239323
9,0,2560,640,0.239323
9,0,2560,1280,0.239323
9,0,2560,2560,0.239323
9,0.1,20,5,0.1864
9,0.1,20,10,0.164
9,0.1,20,20,0.149
9,0.1,20,40,0.1405
9,0.1,20,80,0.1382
9,0.1,20,160,0.1382
9,0.1,20,320,0.1382
9,0.1,20,640,0.1382
9,0.1,20,1280,0.1382
9,0.1,20,2560,0.1382
9,0.1,40,5,0.2192
9,0.1,40,10,0.1869
9,0.1,40,20,0.1638
9,0.1,40,40,0.149
9,0.1,40,80,0.1404
9,0.1,40,160,0.14
9,0.1,40,320,0.14
9,0.1,40,640,0.14
9,0.1,40,1280,0.14
9,0.1,40,2560,0.14
9,0.1,80,5,0.2399
9,0.1,80,10,0.2195
9,0.1,80,20,0.1865
9,0.1,80,40,0.1636
9,0.1,80,80,0.1489
9,0.1,80,160,0.1425
9,0.1,80,320,0.1425
9,0.1,80,640,0.1425
9,0.1,80,1280,0.1425
9,0.1,80,2560,0.1425
9,0.1,160,5,0.257964
9,0.1,160,10,0.239415
9,0.1,160,20,0.219153
9,0.1,160,40,0.186996
9,0.1,160,80,0.163508
9,0.1,160,160,0.157056
9,0.1,160,320,0.157056
9,0.1,160,640,0.157056
9,0.1,160,1280,0.157056
9,0.1,160,2560,0.157056
9,0.1,320,5,0.272379
9,0.1,320,10,0.257762
9,0.1,320,20,0.239516
9,0.1,320,40,0.219052
9,0.1,320,80,0.187198
9,0.1,320,160,0.164012
9,0.1,320,320,0.164012
9,0.1,320,640,0.164012
9,0.1,320,1280,0.164012
9,0.1,320,2560,0.164012
9,0.1,640,5,0.283438
9,0.1,640,10,0.272188
9,0.1,640,20,0.257917
9,0.1,640,40,0.239896
9,0.1,640,80,0.230104
9,0.1,640,160,0.230104
9,0.1,640,320,0.230104
9,0.1,640,640,0.230104
9,0.1,640,1280,0.230104
9,0.1,640,2560,0.230104
9,0.1,1280,5,0.294085
9,0.1,1280,10,0.286161
9,0.1,1280,20,0.275
9,0.1,1280,40,0.261049
9,0.1,1280,80,0.244085
9,0.1,1280,160,0.234598
9,0.1,1280,320,0.234598
9,0.1,1280,640,0.234598
9,0.1,1280,1280,0.234598
9,0.1,1280,2560,0.234598
9,0.1,2560,5,0.307422
9,0.1,2560,10,0.302214
9,0.1,2560,20,0.294141
9,0.1,2560,40,0.283203
9,0.1,2560,80,0.26849
9,0.1,2560,160,0.251432
9,0.1,2560,320,0.240625
9,0.1,2560,640,0.240625
9,0.1,2560,1280,0.240625
9,0.1,2560,2560,0.240625
9,0.2,20,5,0.1929
9,0.2,20,10,0.1718
9,0.2,20,20,0.1616
9,0.2,20,40,0.1585
9,0.2,20,80,0.1585
9,0.2,20,160,0.1585
9,0.2,20,320,0.1585
9,0.2,20,640,0.1585
9,0.2,20,1280,0.1585
9,0.2,20,2560,0.1585
9,0.2,40,5,0.2206
9,0.2,40,10,0.1933
9,0.2,40,20,0.1722
9,0.2,40,40,0.1614
9,0.2,40,80,0.1613
9,0.2,40,160,0.1613
9,0.2,40,320,0.1613
9,0.2,40,640,0.1613
9,0.2,40,1280,0.1613
9,0.2,40,2560,0.1613
9,0.2,80,5,0.2407
9,0.2,80,10,0.2207
9,0.2,80,20,0.1932
9,0.2,80,40,0.1722
9,0.2,80,80,0.1629
9,0.2,80,160,0.1629
9,0.2,80,320,0.1629
9,0.2,80,640,0.1629
9,0.2,80,1280,0.1629
9,0.2,80,2560,0.1629
9,0.2,160,5,0.257964
9,0.2,160,10,0.239718
9,0.2,160,20,0.220565
9,0.2,160,40,0.193145
9,0.2,160,80,0.172077
9,0.2,160,160,0.169456
9,0.2,160,320,0.169456
9,0.2,160,640,0.169456
9,0.2,160,1280,0.169456
9,0.2,160,2560,0.169456
9,0.2,320,5,0.272379
9,0.2,320,10,0.257964
9,0.2,320,20,0.239919
9,0.2,320,40,0.220665
9,0.2,320,80,0.193347
9,0.2,320,160,0.182359
9,0.2,320,320,0.182359
9,0.2,320,640,0.182359
9,0.2,320,1280,0.182359
9,0.2,320,2560,0.182359
9,0.2,640,5,0.283438
9,0.2,640,10,0.272188
9,0.2,640,20,0.258229
9,0.2,640,40,0.240521
9,0.2,640,80,0.221563
9,0.2,640,160,0.194687
9,0.2,640,320,0.194687
9,0.2,640,640,0.194687
9,0.2,640,1280,0.194687
9,0.2,640,2560,0.194687
9,0.2,1280,5,0.294085
9,0.2,1280,10,0.286049
9,0.2,1280,20,0.275
9,0.2,1280,40,0.261161
9,0.2,1280,80,0.244754
9,0.2,1280,160,0.235603
9,0.2,1280,320,0.235603
9,0.2,1280,640,0.235603
9,0.2,1280,1280,0.235603
9,0.2,1280,2560,0.235603
9,0.2,2560,5,0.307422
9,0.2,2560,10,0.302214
9,0.2,2560,20,0.294141
